"id"	"forme"	"label"
"dramealphabetique"	"Drame alphabétique"	"forme préférée"
"dramefamilial"	"Drame familial"	"forme préférée"
"duree"	"Durée"	"forme préférée"
"dynamiquedescendante"	"Dynamique ascendante"	"forme alternative"
"dynamiquedescendante"	"Dynamique descendante"	"forme préférée"
"ecarts"	"Écarts"	"forme préférée"
"echecs"	"Échec"	"forme alternative"
"echecs"	"Échecs"	"forme préférée"
"ecritureautomatique"	"Écriture automatique"	"forme préférée"
"ecrituresubstitutive"	"Écriture substitutive"	"forme préférée"
"ecritureuniverselle"	"Écriture universelle"	"forme préférée"
"efficaciteesthetiquedunestructure"	"Efficacité esthétique d’une structure"	"forme préférée"
"elementsdiscretsetrecurrents"	"Éléments discrets et récurrents"	"forme préférée"
"encryptage"	"Encryptage"	"forme préférée"
"endomorphismes"	"Endomorphismes"	"forme préférée"
"enigme"	"Énigme"	"forme préférée"
"enigmepolicierepalindromique"	"Enigme policière palindromique"	"forme préférée"
"enoncesautodestructeurs"	"Énoncés autodestructeurs"	"forme préférée"
"ensemble"	"Ensemble"	"forme préférée"
"ensemble"	"Ensembles"	"forme alternative"
"ensemblegenerique"	"Ensemble générique"	"forme préférée"
"ensemblegenerique"	"Ensembles génériques"	"forme alternative"
"ensemblesabstraits"	"Ensembles abstraits"	"forme préférée"
"ensemblesflous"	"Ensembles floconneux (ou flous)"	"forme alternative"
"ensemblesflous"	"Ensembles flous"	"forme préférée"
"ensemblevide"	"Ensemble vide"	"forme préférée"
"entourage"	"Entourage"	"forme préférée"
"eodermdrome"	"Eodermdrome"	"forme préférée"
"eodermdrome"	"Eodermdrome"	"forme alternative"
"eodermdrome"	"Eodermdromes"	"forme alternative"
"eodermdrome"	"Éodermdromiste"	"forme alternative"
"epigraphe"	"Épigraphe"	"forme préférée"
"epithalame"	"Éphithalame"	"forme préférée"
"epithalame"	"Epithalame"	"forme alternative"
"epithalame"	"Épithalame"	"forme alternative"
"epopee"	"Épopée"	"forme préférée"
"erreur"	"Erreur"	"forme préférée"
"erudition"	"Érudition"	"forme préférée"
"erudition"	"Érudition externe"	"forme alternative"
"erudition"	"Érudition murale"	"forme alternative"
"esoterique"	"Ésotérique"	"forme préférée"
"esperanto"	"Espéranto"	"forme préférée"
"esquimau"	"Esquimau"	"forme préférée"
"etymologie"	"Étymologie"	"forme préférée"
"evenement"	"Événement"	"forme préférée"
"exempledabstrait"	"Exemple abstrait"	"forme préférée"
"exempledabstrait"	"Exemple d’abstrait"	"forme alternative"
"exercice"	"Exercice"	"forme préférée"
"exercice"	"Exercices"	"forme alternative"
"exercicesdestyle"	"Exercices de style"	"forme préférée"
"exerciceslipogrammaticaux"	"Exercices lipogrammaticaux"	"forme préférée"
"existence"	"Existence"	"forme préférée"
"existentielles"	"Existentielles"	"forme alternative"
"existentielles"	"Structures existentielles"	"forme préférée"
"experiencefractionnelle"	"Expérience fractionnelle"	"forme préférée"
"experimental"	"Expérimental"	"forme préférée"
"experimental"	"Expérimentaux"	"forme alternative"
"expressionnisme"	"Expressionnisme"	"forme préférée"
"expressions"	"Expressions"	"forme préférée"
"fable"	"Fable"	"forme préférée"
"familledesrimes"	"Famille des rimes"	"forme préférée"
"fantaisistes"	"Fantaisistes"	"forme préférée"
"farce"	"Farce"	"forme préférée"
"fatalitesequentielle"	"Fatalité séquentielle"	"forme préférée"
"fatalitesequentielle"	"Fatalité séquentielle"	"forme alternative"
"fatalitesequentielle"	"Fatalité séquentielle"	"forme alternative"
"faussaire"	"Faussaire"	"forme préférée"
"faussescoincidences"	"Fausses coïncidences"	"forme préférée"
"fausseseruditions"	"Fausses éruditions"	"forme préférée"
"fauxantonymes"	"Faux antonymes"	"forme préférée"
"feminins"	"Féminines"	"forme alternative"
"feminins"	"Féminins"	"forme préférée"
"fictionscientifique"	"Fiction scientifique"	"forme préférée"
"figuresgeometriques"	"Figures géométriques"	"forme préférée"
"figuresmusicales"	"Figures musicales"	"forme préférée"
"filigrane"	"Filigrane"	"forme préférée"
"filigrane"	"Filigranes"	"forme alternative"
"filtre"	"Filtre"	"forme préférée"
"filtre"	"Filtre de n"	"forme alternative"
"fonction"	"Fonction"	"forme préférée"
"fonction"	"Fonction"	"forme alternative"
"forcing"	"Forcing"	"forme préférée"
"formalisation"	"Formalisation"	"forme préférée"
"formalisation"	"Formalisation"	"forme alternative"
"formalisme"	"Formalisme"	"forme préférée"
"formalisme"	"Formaliste"	"forme alternative"
"formants"	"Formants"	"forme préférée"
"forme"	"Forme"	"forme préférée"
"formefermee"	"Forme fermée"	"forme préférée"
"formefixe"	"Forme fixe"	"forme préférée"
"formefixe"	"Forme fixe"	"forme alternative"
"formelliste"	"Formelliste"	"forme préférée"
"formeouverte"	"Forme ouverte"	"forme préférée"
"formeouverte"	"Formes ouvertes"	"forme alternative"
"formepoetiqueinfinie"	"Forme poétique infinie"	"forme préférée"
"formesfixes"	"Formes"	"forme alternative"
"formesfixes"	"Formes fines"	"forme alternative"
"formesfixes"	"Formes fixes"	"forme alternative"
"formesfixes"	"Formes fixes dans le roman"	"forme alternative"
"formeslitterairesrevivifiees"	"Formes littéraires revivifiées"	"forme préférée"
"formesmanierees"	"Formes maniérées"	"forme préférée"
"formesoulipiennes"	"Formes oulipiennes"	"forme préférée"
"fortran"	"Fortran"	"forme préférée"
"fouslitteraires"	"Fous littéraires"	"forme préférée"
"frequences"	"Fréquences"	"forme préférée"
"fugue"	"Fugue"	"forme préférée"
"fugue"	"Fugue de la parole"	"forme alternative"
"gallicismes"	"Gallicismes"	"forme préférée"
"gene"	"Gène"	"forme préférée"
"generiques"	"Générique"	"forme alternative"
"generiques"	"Génériques"	"forme alternative"
"generiques"	"Mots"	"forme alternative"
"generiques"	"Mots génériques"	"forme préférée"
"genie"	"Génie"	"forme préférée"
"geniedeslangues"	"Génie des langues"	"forme préférée"
"genitifsrecessifs"	"Génitifs récessifs"	"forme préférée"
"genre"	"Genre"	"forme préférée"
"genre"	"Genres"	"forme alternative"
"geometriefinieetprojective"	"Géométrie finie et projective"	"forme préférée"
"glissementsdesens"	"Glissements de sens"	"forme préférée"
"glossaire"	"Glossaire"	"forme préférée"
"glossaire"	"Glossaire"	"forme alternative"
"glottochronologie"	"Glottochronologie"	"forme préférée"
"gnome"	"Gnomè"	"forme préférée"
"grammaire"	"Grammaire"	"forme préférée"
"grammetrique"	"Grammétrique"	"forme préférée"
"grandeurdesbords"	"Grandeur des bords"	"forme préférée"
"graphe"	"Graphe"	"forme alternative"
"graphe"	"Graphe de"	"forme alternative"
"graphe"	"Graphes"	"forme alternative"
"graphe"	"Graphes substitutives"	"forme alternative"
"grapheavotrefacon"	"Graphe à votre façon"	"forme préférée"
"grapheeulerien"	"Graphe eulérien"	"forme préférée"
"graphes"	"Graphe"	"forme préférée"
"graphiques"	"Graphiques"	"forme préférée"
"grille"	"Grille"	"forme alternative"
"grilledeslibertes"	"Grille des libertés"	"forme préférée"
"grilles"	"Grille"	"forme préférée"
"grilles"	"Grilles"	"forme alternative"
"groupe"	"Groupe"	"forme préférée"
"groupe"	"Sous-groupes"	"forme alternative"
"groupedeklein"	"Groupe de Klein"	"forme préférée"
"groupescampanologiques"	"Groupes campanologiques"	"forme préférée"
"haikaiintersectifs"	"Haïkaï intersectifs"	"forme préférée"
"haikaisation"	"Haïkaïsation"	"forme préférée"
"haiku"	"Haïkaï"	"forme alternative"
"haiku"	"Haiku"	"forme alternative"
"haiku"	"haïku/haïkaï"	"forme préférée"
"haiku"	"Haïkus"	"forme alternative"
"harmonieimitative"	"Harmonie imitative"	"forme préférée"
"hasard"	"Hasard"	"forme préférée"
"hasardcontrole"	"Hasard contrôlé"	"forme préférée"
"hasardsystematique"	"Hasard systématique"	"forme préférée"
"hauteur"	"Hauteur"	"forme préférée"
"hemistiches"	"Hémistiches"	"forme préférée"
"heptapolations"	"Heptapolations"	"forme préférée"
"heterogrammes"	"Hétérogramme"	"forme préférée"
"heterogrammes"	"Hétérogrammes"	"forme alternative"
"heterogrammes"	"Hétérogrammes"	"forme alternative"
"heterologiques"	"Hétérologiques"	"forme préférée"
"heteronymes"	"Hétéronymes"	"forme préférée"
"heteropangramme"	"Hétéropangramme"	"forme préférée"
"heteropangramme"	"Hétéropangrammes"	"forme alternative"
"heteropangrammes"	"(hétéro)pangrammes"	"forme alternative"
"heterosexuels"	"Hétérosexuels"	"forme préférée"
"heuristique"	"Heuristique"	"forme préférée"
"heuristiquelitteraire"	"Heuristique littéraire"	"forme préférée"
"holorime"	"Holorime"	"forme préférée"
"holorime"	"Holorimes"	"forme alternative"
"holorime"	"Holorimes antérimes"	"forme alternative"
"holorime"	"Holorimeux"	"forme alternative"
"homographes"	"Homographes"	"forme préférée"
"homologiques"	"Homologiques"	"forme préférée"
"homomorphisme"	"Homomorphisme"	"forme préférée"
"homomorphisme"	"Homomorphismes libres"	"forme alternative"
"homomorphisme"	"Homomorphismes proclamés"	"forme alternative"
"homomorphisme"	"Homomorphismes traditionnels"	"forme alternative"
"homonymie"	"Homonym(i)e"	"forme préférée"
"homonymie"	"Homonymes"	"forme alternative"
"homonymie"	"Homonymie"	"forme alternative"
"homophonescontrepetees"	"Homophones contrepétées"	"forme préférée"
"homophonie"	"Homophones"	"forme alternative"
"homophonie"	"Homophonie"	"forme préférée"
"homophonie"	"Homophonie"	"forme alternative"
"homophonie"	"Homophonies"	"forme alternative"
"homophonie"	"Homophonisme"	"forme alternative"
"homophonie"	"Homophoniste"	"forme alternative"
"homophonieslettresmots"	"Homophonies lettres-mots"	"forme préférée"
"homosyntaxique"	"Homosyntaxique"	"forme alternative"
"homosyntaxique"	"Récit homosyntaxique"	"forme alternative"
"homosyntaxisme"	"Homosyntaxisme"	"forme préférée"
"homosyntaxisme"	"Homosyntaxisme fort"	"forme alternative"
"homosyntaxisme"	"Homosyntaxismes"	"forme alternative"
"horlogedefibonacci"	"Horloge de Fibonacci"	"forme préférée"
"horspiel"	"Hörspiel"	"forme préférée"
"hymneoulipien"	"Hymne"	"forme alternative"
"hymneoulipien"	"Hymne oulipien"	"forme préférée"
"hyperbibliotheques"	"Hyperbibliothèques"	"forme préférée"
"hypergraphe"	"Hypergraphe"	"forme préférée"
"hypergraphe"	"Hypergraphes"	"forme alternative"
"hypergraphes"	"Hypergraphes"	"forme alternative"
"hyperholorime"	"Hyperholorime"	"forme préférée"
"hyperlecteur"	"Hyperlecteur"	"forme préférée"
"hypermorale"	"Hyper morale"	"forme alternative"
"hypermorale"	"Hypermorale"	"forme préférée"
"hypertropes"	"Hypertropes"	"forme préférée"
"hypertropes"	"Hypertropes"	"forme alternative"
"hypogramme"	"Hypogramme"	"forme préférée"
"hypogramme"	"Hypogrammes saussuriens"	"forme alternative"
"hypothese"	"Hypothèdes"	"forme préférée"
"icogramme"	"Icogramme"	"forme préférée"
"iconotropie"	"Iconotropie"	"forme préférée"
"idiotismes"	"Idiotismes"	"forme préférée"
"illusionssemantiques"	"Illusions sémantiques"	"forme préférée"
"illustration"	"Illustration"	"forme préférée"
"image"	"Image"	"forme préférée"
"imagination"	"Imagination"	"forme préférée"
"immersion"	"Immersion"	"forme préférée"
"incidencearithmetique"	"Incidence arithmétique"	"forme préférée"
"inclusion"	"Inclusion"	"forme préférée"
"inclusion"	"Inclusions"	"forme alternative"
"index"	"Index"	"forme préférée"
"index"	"Index"	"forme alternative"
"index"	"Index + 7"	"forme alternative"
"index"	"Index du vocabulaire"	"forme alternative"
"indicible"	"Indicible"	"forme préférée"
"ineffable"	"Ineffable"	"forme préférée"
"inexistant"	"Inexistant"	"forme préférée"
"information"	"Information"	"forme préférée"
"information"	"Information"	"forme alternative"
"informationnulle"	"Information nulle"	"forme préférée"
"informatique"	"Informatique"	"forme préférée"
"injection"	"Injection"	"forme préférée"
"inspiration"	"Inspiration"	"forme préférée"
"insultesambigues"	"Insultes ambiguës"	"forme préférée"
"intensite"	"Intensité"	"forme préférée"
"interface"	"Interface"	"forme préférée"
"intersection"	"Intersectif"	"forme alternative"
"intersection"	"Intersection"	"forme préférée"
"intersection"	"Intersection"	"forme alternative"
"intersection"	"Intersections"	"forme alternative"
"intersectionsdevocabulaires"	"Intersections de vocabulaires"	"forme préférée"
"intertextualite"	"Intertextualité"	"forme préférée"
"intricationchiasmatique"	"Intrication chiasmatique"	"forme préférée"
"intricationchiasmatique"	"Intrication chiasmatique"	"forme alternative"
"introductiondiasemique"	"Introduction diasémique"	"forme préférée"
"inventaire"	"Inventaire"	"forme préférée"
"inventaire"	"Inventaire permanent"	"forme alternative"
"inventaire"	"Inventaires"	"forme alternative"
"inventaires"	"Inventaires"	"forme alternative"
"invention"	"Invention"	"forme préférée"
"inversiondeselementsduneouvre"	"Inversion des éléments d’une œuvre"	"forme préférée"
"invisibleseattle"	"Invisible Seattle"	"forme préférée"
"ironie"	"Ironie"	"forme préférée"
"irrationalite"	"Irrationalité"	"forme préférée"
"isoadjectifs"	"Isoadjectifs"	"forme préférée"
"isoconsonnantisme"	"Isoconsonnantisme"	"forme préférée"
"isoconsonnantisme"	"Isoconsonnantismes"	"forme alternative"
"isogrammes"	"Isogrammes"	"forme préférée"
"isomorphiques"	"Isomorphiques"	"forme alternative"
"isomorphiques"	"Textes isomorphiques"	"forme préférée"
"isosyntaxique"	"Isosyntaxique"	"forme alternative"
"isosyntaxique"	"Isosyntaxique"	"forme alternative"
"isosyntaxique"	"Isosyntaxiques"	"forme alternative"
"isosyntaxique"	"Poèmes isosyntaxiques"	"forme alternative"
"isosyntaxisme"	"Iso-syntaxisme"	"forme préférée"
"isosyntaxisme"	"Isosyntaxisme"	"forme alternative"
"isosyntaxisme"	"Isosyntaxismes"	"forme préférée"
"isosyntaxisme"	"Isosyntaxismes partiels"	"forme alternative"
"isouvocalisme"	"Isouvocalisme"	"forme préférée"
"isoverbes"	"Isoverbes"	"forme préférée"
"isovocaliques"	"Isovocaliques"	"forme préférée"
"isovocalisme"	"Isovocalisme"	"forme préférée"
"isovocalisme"	"Isovocalismes"	"forme alternative"
"jargons"	"Jargon"	"forme préférée"
"jargons"	"Jargon n° 1"	"forme alternative"
"jargons"	"Jargon n°4"	"forme alternative"
"jargons"	"Jargon zero"	"forme alternative"
"jargons"	"Jargons"	"forme alternative"
"jeu"	"Jeu"	"forme préférée"
"jeudebabel"	"Jeu de Babel"	"forme préférée"
"jeudebabel"	"Jeu de babel"	"forme alternative"
"jeudecartes"	"Jeu de cartes"	"forme préférée"
"jeudecartessurrealistes"	"Jeu de cartes surréalistes"	"forme préférée"
"jeudedes"	"Jeu de dés"	"forme préférée"
"jeudedes"	"Jeu de dés littéraire"	"forme alternative"
"jeudehasard"	"Jeu de hasard"	"forme préférée"
"jeudehex"	"Jeu de Hex"	"forme préférée"
"jeudeloie"	"Jeu de l’oie"	"forme préférée"
"jeudemots"	"Jeu de mots"	"forme préférée"
"jeudemots"	"Jeux de mots"	"forme alternative"
"jeuxalphabetiques"	"Jeux alphabétiques"	"forme préférée"
"jeuxdesociete"	"Jeu de société"	"forme préférée"
"jeuxdesociete"	"Jeux de société"	"forme alternative"
"jeuxlitteraires"	"Jeux littéraires"	"forme préférée"
"kabbale"	"Kabbale"	"forme préférée"
"kaikai"	"Kaï-kaï"	"forme préférée"
"kaleidoscopeelectrophonique"	"Kaleidoscope électrophonique"	"forme préférée"
"labyrinthe"	"Labyrinthe"	"forme préférée"
"labyrinthe"	"Labyrinthes"	"forme alternative"
"labyrinthologue"	"Labyrinthologue"	"forme préférée"
"langage"	"Langage"	"forme préférée"
"langagealgorithmiquepourlatraductionassisteedelitterature"	"L.a.p.a.l"	"forme alternative"
"langagealgorithmiquepourlatraductionassisteedelitterature"	"Langage algorithmique pour la traduction assistée de littérature"	"forme alternative"
"langagealgorithmiquepourlatraductionassisteedelitterature"	"Langage algorithmique pour la traduction assistée de littérature (L.A.P.A.L.)"	"forme préférée"
"langagecuit"	"Langage cuit"	"forme préférée"
"langagecuitmoraleelementaire"	"Langage cuit, morale élémentaire"	"forme préférée"
"langagedesbaleines"	"Langage des baleines"	"forme préférée"
"langagedesoiseaux"	"Langage des oiseaux"	"forme préférée"
"langagerenard"	"Langage renard"	"forme préférée"
"langagerougegorge"	"Langage rouge-gorge"	"forme préférée"
"langagesanimaux"	"Langages animaux"	"forme préférée"
"langagesintercosmiques"	"Langages intercosmiques"	"forme préférée"
"langageuniversel"	"Langage universel"	"forme préférée"
"langueacatastrophes"	"Langue à catastrophes"	"forme préférée"
"languealgol"	"Langue Algol"	"forme préférée"
"langueartificielle"	"Langue artificielle"	"forme préférée"
"languelaconique"	"Langue laconique"	"forme préférée"
"langueparlee"	"Langue parlée"	"forme préférée"
"languesimaginaires"	"Langues imaginaires"	"forme préférée"
"languesinge"	"Langue singe"	"forme préférée"
"languessecretes"	"Langues secrètes"	"forme préférée"
"langueuniverselle"	"Langue universelle"	"forme préférée"
"latourdhanoi"	"La tour d’hanoi"	"forme alternative"
"latourdhanoi"	"La Tour d’Hanoï"	"forme préférée"
"lautrefrancais"	"L’autre français"	"forme préférée"
"laxisme"	"Laxisme"	"forme préférée"
"lecturegalopante"	"Lecture galopante"	"forme préférée"
"lecturepoldevisteetpoldadamiste"	"Lecture poldéviste et poldadamiste"	"forme préférée"
"legendeautomatique"	"Légende automatique"	"forme préférée"
"lescurientrivial"	"Lescurien trivial"	"forme préférée"
"lettres"	"Lettres"	"forme préférée"
"lettressymetriques"	"Lettres symétriques"	"forme préférée"
"lettrisme"	"Lettrisme"	"forme préférée"
"lexicographie"	"Lexicographie"	"forme préférée"
"lexicologiques"	"Lexicologiques"	"forme préférée"
"lexique"	"Lexique"	"forme préférée"
"lexiquedesmotsautologiquesetantiautologiques"	"Lexique des mots autologiques et antiautologiques"	"forme préférée"
"lexiqueoulipien"	"Lexique oulipien"	"forme préférée"
"lexiquescroises"	"Lexiques croisés"	"forme préférée"
"liberationduprisonnier"	"Libération du prisonnier"	"forme préférée"
"liberte"	"Liberté"	"forme préférée"
"lignesparalleles"	"Lignes parallèles"	"forme préférée"
"limerick"	"Limerick"	"forme préférée"
"limitedelipogramme"	"Limite de lipogramme"	"forme préférée"
"limitedelipogramme"	"Limite du lipogramme"	"forme alternative"
"lineaires"	"Linéaires"	"forme alternative"
"lineaires"	"Structures linéaires"	"forme préférée"
"linguistique"	"Linguistique"	"forme préférée"
"linguistiquemathematique"	"Linguistique mathématique"	"forme préférée"
"linguistiqueparordinateur"	"Linguistique par ordinateur"	"forme préférée"
"linguistiquequantitative"	"Linguistique quantitative"	"forme préférée"
"linguistiquestructurale"	"Linguistique structurale"	"forme préférée"
"lipo"	"Lipo"	"forme préférée"
"lipo"	"Lipo appliquée"	"forme alternative"
"lipogrammatique"	"Lipogrammatique"	"forme préférée"
"lipogrammatique"	"Lipogrammatiques"	"forme alternative"
"lipogrammatique"	"Poèmes lipogrammatiques"	"forme alternative"
"lipogrammatique"	"Poids lipogrammatique"	"forme alternative"
"lipogrammatique"	"Roman lipogrammatique"	"forme alternative"
"lipogrammatique"	"Textes lipogrammatiques"	"forme alternative"
"lipogrammatique"	"Vers lipogrammatiques"	"forme alternative"
"lipogramme"	"Lipogramme"	"forme préférée"
"lipogramme"	"Lipogramme espagnol"	"forme alternative"
"lipogramme"	"Lipogrammes"	"forme alternative"
"lipogramme"	"Lipogrammes espagnols"	"forme alternative"
"lipogrammedaccent"	"Lipogramme d’accent"	"forme préférée"
"lipogrammes"	"Lipogrammes"	"forme alternative"
"liponaive"	"Lipo naïve"	"forme alternative"
"liponaive"	"Lipo naïve (LiPoNa)"	"forme préférée"
"liponaive"	"Lipona"	"forme alternative"
"liponymie"	"Liponyme-s"	"forme alternative"
"liponymie"	"Liponymi(qu)e"	"forme préférée"
"liponymie"	"Liponymie"	"forme alternative"
"liponymie"	"Liponymique"	"forme alternative"
"lipopode"	"Lipopode"	"forme préférée"
"lipopure"	"Lipo pure"	"forme préférée"
"liposexie"	"Liposexie"	"forme préférée"
"liposynthetique"	"Lipo synthétique"	"forme préférée"
"liste"	"Liste"	"forme préférée"
"listemodele"	"Liste modèle"	"forme préférée"
"listesalphabetiques"	"Listes alphabétiques"	"forme préférée"
"litteral"	"Littéral"	"forme préférée"
"litteraropotentiel"	"Littéraro-potentiel"	"forme préférée"
"litteraturealeatoire"	"Littérature aléatoire"	"forme préférée"
"litteratureassisteeparordinateur"	"Littérature assistée par ordinateur"	"forme préférée"
"litteratureavecdeslignesetdescolonnes"	"Littérature avec des lignes et des colonnes"	"forme préférée"
"litteraturechauffemarcel"	"Littérature chauffe-marcel"	"forme préférée"
"litteraturechimique"	"Littérature chimique"	"forme préférée"
"litteraturecombinatoire"	"Littérature combinatoire"	"forme préférée"
"litteraturedefinitionnelle"	"Littérature définitionnelle"	"forme préférée"
"litteraturedemasse"	"Littérature de masse"	"forme préférée"
"litteraturedemoebius"	"Littérature de Moebius"	"forme préférée"
"litteratureempirique"	"Littérature empirique"	"forme préférée"
"litteratureenarbres"	"Littérature en arbres"	"forme préférée"
"litteratureenfantine"	"Littérature enfantine"	"forme préférée"
"litteratureexperimentale"	"Littérature « expérimentale"	"forme alternative"
"litteratureexperimentale"	"Littérature expérimentale"	"forme préférée"
"litteraturematricielle"	"Littérature matricielle"	"forme préférée"
"litteraturemecanique"	"Littérature mécanique"	"forme préférée"
"litteraturenonjourdainienne"	"Littérature non jourdainienne"	"forme préférée"
"litteraturenonjourdainienne"	"Littérature non jourdainienne"	"forme alternative"
"litteratureparordinateur"	"Littérature par ordinateur"	"forme préférée"
"litteraturepotentielle"	"Littérature potentielle"	"forme alternative"
"litteratureprepotentielle"	"Littérature prépotentielle"	"forme alternative"
"litteratureprepotentielle"	"Littérature prépotentielle"	"forme alternative"
"litteratureprepotentielle"	"Littérature prépotentienne"	"forme alternative"
"litteraturepythagorienne"	"Littérature pythagorienne"	"forme préférée"
"litteraturerationnelle"	"Littérature rationnelle"	"forme préférée"
"litteraturerecurrente"	"Littérature récurrente"	"forme préférée"
"litteraturesemantiquecaracterisee"	"Littérature sémantique caractérisée"	"forme préférée"
"litteraturisation"	"Litteraturisation"	"forme préférée"
"livredes2000phrases"	"Livre des 2000 phrases"	"forme préférée"
"livreelectronique"	"Livre électronique"	"forme préférée"
"livreenarbre"	"Livre en arbre"	"forme préférée"
"livreeneventail"	"Livre en éventail"	"forme préférée"
"livreenformedetrapeze"	"Livre en forme de trapèze"	"forme préférée"
"livreenformedetrapeze"	"Livre en forme de trapèze)"	"forme alternative"
"locution"	"Locution"	"forme préférée"
"locution"	"Locutions"	"forme alternative"
"locutionsfigees"	"Locutions figées"	"forme préférée"
"locutionsintrouvables"	"Locutions introuvables"	"forme préférée"
"logiquemathematique"	"Logique mathématique"	"forme préférée"
"logos"	"Logos"	"forme préférée"
"loi"	"Loi"	"forme préférée"
"loi"	"Loi de fabrication"	"forme alternative"
"loi"	"Loi générale"	"forme alternative"
"loidestoupzipf"	"Loi d’estoup-zipf"	"forme alternative"
"loidezipf"	"Anti-zipf"	"forme alternative"
"loidezipf"	"Loi d’Estoup-Zipf"	"forme préférée"
"loidezipf"	"Loi de zipf"	"forme alternative"
"loidezipf"	"Zipf"	"forme alternative"
"losangemagique"	"Losange magique"	"forme préférée"
"machine"	"Machine"	"forme préférée"
"machine"	"Machine"	"forme alternative"
"machine"	"Machines"	"forme alternative"
"machinesacreer"	"Machines à créer"	"forme préférée"
"machinesaecrire"	"Machines à écrire"	"forme préférée"
"machinesaraisonner"	"Machines à raisonner"	"forme préférée"
"machinesdeturing"	"Machines de Turing"	"forme préférée"
"machinisme"	"Machinisme"	"forme préférée"
"majuscules"	"Majuscules"	"forme préférée"
"mamabs"	"Mamabs"	"forme préférée"
"manierisme"	"Maniérisme"	"forme préférée"
"manipulationslitteraires"	"Manipulations littéraires"	"forme préférée"
"manuel"	"Manuel"	"forme préférée"
"marsouin"	"Marsouin"	"forme préférée"
"materiaux"	"Matériaux"	"forme préférée"
"mathematicien"	"Mathématicien"	"forme préférée"
"mathematicien"	"Mathématiciens"	"forme alternative"
"mathematiquelitteraire"	"Mathématique littéraire"	"forme préférée"
"mathematiques"	"Mathématique"	"forme alternative"
"mathematiques"	"Mathématiques"	"forme préférée"
"mathematiques"	"Mathématiquess"	"forme alternative"
"mathematiques"	"Thématique"	"forme alternative"
"matrice"	"Matrice"	"forme préférée"
"matrice"	"Matrice"	"forme alternative"
"matrice"	"Matrices"	"forme alternative"
"matriceasermons"	"Matrice à sermons"	"forme préférée"
"maxigrammes"	"Maxigrammes"	"forme préférée"
"mecaniques"	"Mécaniques"	"forme préférée"
"mecanopoetique"	"Mécano poétique"	"forme préférée"
"melodies"	"Mélodies"	"forme préférée"
"melodiesecritesencontrepoint"	"Mélodies écrites en contrepoint"	"forme préférée"
"mesuredelapoesie"	"Mesure de la poésie"	"forme préférée"
"mesuresinterchangeables"	"Mesures interchangeables"	"forme préférée"
"metacontraintes"	"Métacontraintes"	"forme préférée"
"metalangage"	"Métalangage"	"forme préférée"
"metaphore"	"Métaphore"	"forme préférée"
"metaphore"	"Métaphores"	"forme alternative"
"metaques"	"Metaquès"	"forme préférée"
"metathesessemantiques"	"Métathèses sémantiques"	"forme préférée"
"metempsychose"	"Métempsychose"	"forme préférée"
"methode"	"Méthode"	"forme préférée"
"methode"	"Méthode m+-n"	"forme alternative"
"methode"	"Méthode r+7"	"forme alternative"
"methode"	"Méthode s + 7"	"forme alternative"
"methode"	"Méthodes"	"forme alternative"
"methodeaxiomatique"	"Méthode axiomatique"	"forme préférée"
"methodebergeduchateau"	"Méthode Berge-Duchâteau"	"forme préférée"
"methodedeverbeek"	"« méthode » de verbeek"	"forme alternative"
"methodedeverbeek"	"Méthode de Verbeek"	"forme préférée"
"methodedhilbert"	"Méthode d’Hilbert"	"forme préférée"
"methodelescurienne"	"Méthode lescurienne"	"forme alternative"
"methodelescurienne"	"Méthode lescurienne s+7"	"forme préférée"
"methodepiscator"	"Méthode piscator"	"forme préférée"
"methodepoetique"	"Méthode poétique"	"forme préférée"
"methodes7"	"Méthode s+7"	"forme alternative"
"methodescientifique"	"Méthode scientifique"	"forme préférée"
"methodologiedelacontrainte"	"Méthodologie de la contrainte"	"forme préférée"
"metre"	"Mètre"	"forme préférée"
"metrique"	"Métrique"	"forme préférée"
"metriquelatine"	"Métrique latine"	"forme préférée"
"metromanie"	"Métromanie"	"forme préférée"
"mezzanine"	"Mezzanine"	"forme alternative"
"mezzanine"	"Mezzorime"	"forme préférée"
"microgrammaire"	"Micro-grammaire"	"forme préférée"
"microlangage"	"Micro-langage"	"forme préférée"
"microstructure"	"Microstructure"	"forme préférée"
"microtraductions"	"Microtraductions"	"forme préférée"
"minidramatiqueradiophonique"	"Dramatique radiophonique"	"forme préférée"
"minidramatiqueradiophonique"	"Mini dramatique radiophonique"	"forme alternative"
"miseenfacteur"	"Mise en facteur"	"forme préférée"
"miseeninformatique"	"Mise en informatique"	"forme préférée"
"mnemotechnie"	"Mnémotechni(qu)e"	"forme préférée"
"mnemotechnie"	"Mnémotechnie"	"forme alternative"
"mnemotechnie"	"Mnémotechnique"	"forme alternative"
"mobileoulipien"	"Mobile oulipien"	"forme préférée"
"mobius"	"Möbius"	"forme préférée"
"mobiuspalindrome"	"Möbius palindrome"	"forme préférée"
"modedemploi"	"Mode d’emploi"	"forme préférée"
"modele"	"Modèle"	"forme préférée"
"modele"	"Modèles"	"forme alternative"
"modelehierarchique"	"Modèle hiérarchique"	"forme préférée"
"modelerythmiqueabstrait"	"Modèle rythmique abstrait"	"forme préférée"
"modeles"	"Modèles"	"forme alternative"
"modelesmusicaux"	"Modèles musicaux"	"forme préférée"
"modelesnonstandards"	"Modèles non standards"	"forme préférée"
"modelesoulipiens"	"Modèles oulipiens"	"forme préférée"
